lat,lon,normalized_light_intensity,economic_activity_score,commercial_potential,grid_i,grid_j,timestamp
35.63901195959596,45.23985654545454,0.17347350573757905,17.347350573757904,Low,73.0,21.0,2025-10-05T14:47:54.146105
35.63901195959596,45.24385766666667,0.004131071966017897,0.4131071966017897,Low,73.0,22.0,2025-10-05T14:47:54.146105
35.63901195959596,45.24785878787879,0.18268306816653104,18.268306816653105,Low,73.0,23.0,2025-10-05T14:47:54.146105
35.63901195959596,45.25185990909091,0.03294989807859281,3.294989807859281,Low,73.0,24.0,2025-10-05T14:47:54.146105
35.63901195959596,45.25586103030303,0.032386882590530866,3.2386882590530868,Low,73.0,25.0,2025-10-05T14:47:54.146105
35.63901195959596,45.25986215151515,0.03533095472388786,3.5330954723887857,Low,73.0,26.0,2025-10-05T14:47:54.146105
35.63901195959596,45.26386327272727,0.14826828780713827,14.826828780713827,Low,73.0,27.0,2025-10-05T14:47:54.146105
35.63901195959596,45.2678643939394,0.13258839679549458,13.258839679549459,Low,73.0,28.0,2025-10-05T14:47:54.146105
35.63901195959596,45.27186551515152,0.14365183258320532,14.365183258320533,Low,73.0,29.0,2025-10-05T14:47:54.147108
35.63901195959596,45.27586663636364,0.008770074212850676,0.8770074212850676,Low,73.0,30.0,2025-10-05T14:47:54.147108
35.63901195959596,45.27986775757576,0.17271850878336964,17.271850878336963,Low,73.0,31.0,2025-10-05T14:47:54.147108
35.63901195959596,45.28386887878788,0.06587318590545721,6.5873185905457206,Low,73.0,32.0,2025-10-05T14:47:54.147108
35.63901195959596,45.28787,0.17311158704768942,17.311158704768943,Low,73.0,33.0,2025-10-05T14:47:54.147108
35.63901195959596,45.29187112121212,0.008385695310578423,0.8385695310578423,Low,73.0,34.0,2025-10-05T14:47:54.147108
35.63901195959596,45.295872242424245,0.13539067018369075,13.539067018369074,Low,73.0,35.0,2025-10-05T14:47:54.147108
35.63901195959596,45.299873363636365,0.1436214842237384,14.36214842237384,Low,73.0,36.0,2025-10-05T14:47:54.147108
35.63901195959596,45.303874484848485,0.10898250527161422,10.898250527161423,Low,73.0,37.0,2025-10-05T14:47:54.147108
35.63901195959596,45.307875606060605,0.038675729034201606,3.8675729034201605,Low,73.0,38.0,2025-10-05T14:47:54.147108
35.63901195959596,45.311876727272725,0.19815030371731263,19.81503037173126,Low,73.0,39.0,2025-10-05T14:47:54.147108
35.63901195959596,45.315877848484845,0.01796675346846921,1.796675346846921,Low,73.0,40.0,2025-10-05T14:47:54.147108
35.63901195959596,45.31987896969697,0.10141027738328104,10.141027738328104,Low,73.0,41.0,2025-10-05T14:47:54.147108
35.63901195959596,45.32388009090909,0.03559530599466039,3.559530599466039,Low,73.0,42.0,2025-10-05T14:47:54.147108
35.63901195959596,45.32788121212121,0.09859359851039447,9.859359851039446,Low,73.0,43.0,2025-10-05T14:47:54.147108
35.63901195959596,45.33188233333333,0.15768770556636924,15.768770556636923,Low,73.0,44.0,2025-10-05T14:47:54.147108
35.63901195959596,45.33588345454545,0.18850867173224953,18.85086717322495,Low,73.0,45.0,2025-10-05T14:47:54.147108
35.63901195959596,45.33988457575757,0.010012597678233993,1.0012597678233992,Low,73.0,46.0,2025-10-05T14:47:54.147108
35.63901195959596,45.3438856969697,0.06013103875985224,6.013103875985224,Low,73.0,47.0,2025-10-05T14:47:54.147108
35.63901195959596,45.34788681818182,0.010963254957287893,1.0963254957287893,Low,73.0,48.0,2025-10-05T14:47:54.147108
35.63901195959596,45.35188793939394,0.14342554089599766,14.342554089599766,Low,73.0,49.0,2025-10-05T14:47:54.147108
35.63901195959596,45.35588906060606,0.18967721375001353,18.967721375001354,Low,73.0,50.0,2025-10-05T14:47:54.147108
35.63901195959596,45.35989018181818,0.07504708331204511,7.504708331204511,Low,73.0,51.0,2025-10-05T14:47:54.148111
35.63901195959596,45.3638913030303,0.11196503497073676,11.196503497073676,Low,73.0,52.0,2025-10-05T14:47:54.148111
35.63901195959596,45.36789242424243,0.17754870078021823,17.754870078021824,Low,73.0,53.0,2025-10-05T14:47:54.148111
35.63901195959596,45.37189354545455,0.16873650614960164,16.873650614960166,Low,73.0,54.0,2025-10-05T14:47:54.148111
35.63901195959596,45.37589466666667,0.10184931663813485,10.184931663813485,Low,73.0,55.0,2025-10-05T14:47:54.148111
35.63901195959596,45.37989578787879,0.04916383186648399,4.916383186648399,Low,73.0,56.0,2025-10-05T14:47:54.148111
35.63901195959596,45.38389690909091,0.1881048150714205,18.81048150714205,Low,73.0,57.0,2025-10-05T14:47:54.149123
35.63901195959596,45.38789803030303,0.23468275408918882,23.46827540891888,Moderate,73.0,58.0,2025-10-05T14:47:54.149123
35.63901195959596,45.391899151515155,0.39772064872676804,39.77206487267681,Moderate,73.0,59.0,2025-10-05T14:47:54.149123
35.63901195959596,45.395900272727275,0.3547229388532678,35.47229388532678,Moderate,73.0,60.0,2025-10-05T14:47:54.149123
35.63901195959596,45.399901393939395,0.12979490224617363,12.979490224617363,Low,73.0,61.0,2025-10-05T14:47:54.149123
35.63901195959596,45.403902515151515,0.24918092747802817,24.918092747802817,Moderate,73.0,62.0,2025-10-05T14:47:54.149123
35.63901195959596,45.407903636363635,0.26533524485121807,26.533524485121806,Moderate,73.0,63.0,2025-10-05T14:47:54.149123
35.63901195959596,45.411904757575755,0.1600340656591446,16.00340656591446,Low,73.0,64.0,2025-10-05T14:47:54.149123
35.63901195959596,45.41590587878788,0.23243401205066086,23.243401205066085,Moderate,73.0,65.0,2025-10-05T14:47:54.149123
35.63901195959596,45.419907,0.1895310981345446,18.95310981345446,Low,73.0,66.0,2025-10-05T14:47:54.149123
35.63901195959596,45.42390812121212,0.19115735864324923,19.115735864324922,Low,73.0,67.0,2025-10-05T14:47:54.149123
35.63901195959596,45.42790924242424,0.2075362802259312,20.75362802259312,Moderate,73.0,68.0,2025-10-05T14:47:54.149123
35.63901195959596,45.43191036363636,0.10972817537813839,10.972817537813839,Low,73.0,69.0,2025-10-05T14:47:54.150586
35.63901195959596,45.43591148484848,0.18705733241457007,18.705733241457008,Low,73.0,70.0,2025-10-05T14:47:54.150586
35.63901195959596,45.4399126060606,0.19354632094941754,19.354632094941753,Low,73.0,71.0,2025-10-05T14:47:54.150586
35.63901195959596,45.44391372727273,0.2669962651767162,26.69962651767162,Moderate,73.0,72.0,2025-10-05T14:47:54.150586
35.63901195959596,45.44791484848485,0.2461466996002325,24.61466996002325,Moderate,73.0,73.0,2025-10-05T14:47:54.150586
35.63901195959596,45.45191596969697,0.14770976121426463,14.770976121426463,Low,73.0,74.0,2025-10-05T14:47:54.150586
35.63901195959596,45.45591709090909,0.15449178640997852,15.449178640997852,Low,73.0,75.0,2025-10-05T14:47:54.150586
35.63901195959596,45.45991821212121,0.20734941792649203,20.734941792649202,Moderate,73.0,76.0,2025-10-05T14:47:54.150586
35.63901195959596,45.46391933333333,0.12685769098711402,12.685769098711402,Low,73.0,77.0,2025-10-05T14:47:54.150586
35.63901195959596,45.46792045454546,0.1046279580881807,10.46279580881807,Low,73.0,78.0,2025-10-05T14:47:54.150586
35.63901195959596,45.47192157575758,0.25369742720411925,25.369742720411924,Moderate,73.0,79.0,2025-10-05T14:47:54.150586
35.63901195959596,45.4759226969697,0.32286122314744503,32.2861223147445,Moderate,73.0,80.0,2025-10-05T14:47:54.150586
35.63901195959596,45.47992381818182,0.2454557382362351,24.54557382362351,Moderate,73.0,81.0,2025-10-05T14:47:54.151607
35.63901195959596,45.48392493939394,0.21648910755352227,21.648910755352226,Moderate,73.0,82.0,2025-10-05T14:47:54.151607
35.63901195959596,45.48792606060606,0.18467350208167915,18.467350208167915,Low,73.0,83.0,2025-10-05T14:47:54.151607
35.63901195959596,45.491927181818184,0.14446087422352633,14.446087422352633,Low,73.0,84.0,2025-10-05T14:47:54.151607
35.63901195959596,45.495928303030304,0.12467366190427709,12.46736619042771,Low,73.0,85.0,2025-10-05T14:47:54.151607
35.63901195959596,45.499929424242424,0.08291983487105287,8.291983487105286,Low,73.0,86.0,2025-10-05T14:47:54.151607
35.63901195959596,45.503930545454544,0.02111136463731114,2.1111364637311136,Low,73.0,87.0,2025-10-05T14:47:54.151607
35.63901195959596,45.507931666666664,0.050233054576769125,5.023305457676912,Low,73.0,88.0,2025-10-05T14:47:54.151607
35.63901195959596,45.511932787878784,0.10636907012718225,10.636907012718225,Low,73.0,89.0,2025-10-05T14:47:54.151607
35.63901195959596,45.51593390909091,0.08016161771795763,8.016161771795764,Low,73.0,90.0,2025-10-05T14:47:54.151607
35.63901195959596,45.51993503030303,0.17995605927146333,17.995605927146332,Low,73.0,91.0,2025-10-05T14:47:54.151607
35.63901195959596,45.52393615151515,0.007003024188377328,0.7003024188377328,Low,73.0,92.0,2025-10-05T14:47:54.151607
35.63901195959596,45.52793727272727,0.04857972173844456,4.857972173844456,Low,73.0,93.0,2025-10-05T14:47:54.151607
35.63901195959596,45.53193839393939,0.17020090931032833,17.020090931032833,Low,73.0,94.0,2025-10-05T14:47:54.151607
35.63901195959596,45.53593951515151,0.07577890096825715,7.5778900968257155,Low,73.0,95.0,2025-10-05T14:47:54.151607
35.63901195959596,45.53994063636364,0.07450287601392329,7.450287601392329,Low,73.0,96.0,2025-10-05T14:47:54.151607
35.63901195959596,45.54394175757576,0.14542927306263795,14.542927306263795,Low,73.0,97.0,2025-10-05T14:47:54.151607
35.63901195959596,45.54794287878788,0.15493204073719333,15.493204073719333,Low,73.0,98.0,2025-10-05T14:47:54.151607
35.63901195959596,45.551944,0.10197862239753455,10.197862239753455,Low,73.0,99.0,2025-10-05T14:47:54.151607
35.641913191919194,45.155833,0.1947110986623517,19.47110986623517,Low,74.0,0.0,2025-10-05T14:47:54.151607
35.641913191919194,45.15983412121212,0.08170476853242202,8.170476853242201,Low,74.0,1.0,2025-10-05T14:47:54.152600
35.641913191919194,45.16383524242424,0.1611523731742559,16.11523731742559,Low,74.0,2.0,2025-10-05T14:47:54.152600
35.641913191919194,45.16783636363636,0.08346371484530615,8.346371484530616,Low,74.0,3.0,2025-10-05T14:47:54.152600
35.641913191919194,45.17183748484849,0.1978354111239129,19.78354111239129,Low,74.0,4.0,2025-10-05T14:47:54.152600
35.641913191919194,45.17583860606061,0.07056656822434022,7.0566568224340225,Low,74.0,5.0,2025-10-05T14:47:54.152600
35.641913191919194,45.17983972727273,0.04624863299668583,4.624863299668583,Low,74.0,6.0,2025-10-05T14:47:54.152600
35.641913191919194,45.18384084848485,0.1996157741117019,19.96157741117019,Low,74.0,7.0,2025-10-05T14:47:54.152600
35.641913191919194,45.18784196969697,0.18121857817894105,18.121857817894103,Low,74.0,8.0,2025-10-05T14:47:54.152600
35.641913191919194,45.19184309090909,0.00871685222878471,0.871685222878471,Low,74.0,9.0,2025-10-05T14:47:54.152600
35.641913191919194,45.195844212121216,0.09378808341318925,9.378808341318926,Low,74.0,10.0,2025-10-05T14:47:54.152600
35.641913191919194,45.199845333333336,0.08882019792122019,8.88201979212202,Low,74.0,11.0,2025-10-05T14:47:54.152600
35.641913191919194,45.203846454545456,0.18667152187254482,18.667152187254484,Low,74.0,12.0,2025-10-05T14:47:54.152600
35.641913191919194,45.207847575757576,0.17396347919442864,17.396347919442864,Low,74.0,13.0,2025-10-05T14:47:54.152600
35.641913191919194,45.211848696969696,0.18739450234361588,18.739450234361588,Low,74.0,14.0,2025-10-05T14:47:54.152600
35.641913191919194,45.215849818181816,0.13842270791848943,13.842270791848943,Low,74.0,15.0,2025-10-05T14:47:54.152600
35.641913191919194,45.21985093939394,0.12582320683949774,12.582320683949774,Low,74.0,16.0,2025-10-05T14:47:54.152600
35.641913191919194,45.22385206060606,0.01222886534184271,1.222886534184271,Low,74.0,17.0,2025-10-05T14:47:54.152600
35.641913191919194,45.22785318181818,0.062423045405915506,6.242304540591551,Low,74.0,18.0,2025-10-05T14:47:54.152600
35.641913191919194,45.2318543030303,0.03322006379131126,3.322006379131126,Low,74.0,19.0,2025-10-05T14:47:54.152600
35.641913191919194,45.23585542424242,0.10885319784895282,10.885319784895282,Low,74.0,20.0,2025-10-05T14:47:54.152600
35.641913191919194,45.23985654545454,0.004449015960946756,0.4449015960946756,Low,74.0,21.0,2025-10-05T14:47:54.152600
35.641913191919194,45.24385766666667,0.015037380335483208,1.5037380335483208,Low,74.0,22.0,2025-10-05T14:47:54.152600
35.641913191919194,45.24785878787879,0.13294667798061643,13.294667798061644,Low,74.0,23.0,2025-10-05T14:47:54.152600
35.641913191919194,45.25185990909091,0.15760282475140047,15.760282475140047,Low,74.0,24.0,2025-10-05T14:47:54.152600
35.641913191919194,45.25586103030303,0.1599959153139924,15.99959153139924,Low,74.0,25.0,2025-10-05T14:47:54.152600
35.641913191919194,45.25986215151515,0.11832709490425318,11.832709490425318,Low,74.0,26.0,2025-10-05T14:47:54.152600
35.641913191919194,45.26386327272727,0.06455971502511969,6.455971502511969,Low,74.0,27.0,2025-10-05T14:47:54.152600
35.641913191919194,45.2678643939394,0.09741900255487568,9.741900255487568,Low,74.0,28.0,2025-10-05T14:47:54.152600
35.641913191919194,45.27186551515152,0.1029344143430767,10.293441434307669,Low,74.0,29.0,2025-10-05T14:47:54.152600
35.641913191919194,45.27586663636364,0.1401161339702674,14.01161339702674,Low,74.0,30.0,2025-10-05T14:47:54.152600
35.641913191919194,45.27986775757576,0.15995926806502048,15.995926806502048,Low,74.0,31.0,2025-10-05T14:47:54.152600
35.641913191919194,45.28386887878788,0.13294423086294285,13.294423086294286,Low,74.0,32.0,2025-10-05T14:47:54.153600
35.641913191919194,45.28787,0.0001490543961494062,0.014905439614940619,Low,74.0,33.0,2025-10-05T14:47:54.153600
35.641913191919194,45.29187112121212,0.11007474512764784,11.007474512764784,Low,74.0,34.0,2025-10-05T14:47:54.153600
35.641913191919194,45.295872242424245,0.17769840324846514,17.769840324846513,Low,74.0,35.0,2025-10-05T14:47:54.153600
35.641913191919194,45.299873363636365,0.013707036488132762,1.3707036488132762,Low,74.0,36.0,2025-10-05T14:47:54.153600
35.641913191919194,45.303874484848485,0.07008211911789193,7.008211911789193,Low,74.0,37.0,2025-10-05T14:47:54.153600
35.641913191919194,45.307875606060605,0.09080521998211184,9.080521998211184,Low,74.0,38.0,2025-10-05T14:47:54.153600
35.641913191919194,45.311876727272725,0.055993382949984905,5.599338294998491,Low,74.0,39.0,2025-10-05T14:47:54.153600
35.641913191919194,45.315877848484845,0.003943143367912439,0.3943143367912439,Low,74.0,40.0,2025-10-05T14:47:54.153600
35.641913191919194,45.31987896969697,0.07719149952444429,7.719149952444429,Low,74.0,41.0,2025-10-05T14:47:54.153600
35.641913191919194,45.32388009090909,0.05823134268097019,5.823134268097019,Low,74.0,42.0,2025-10-05T14:47:54.153600
35.641913191919194,45.32788121212121,0.08031882187038526,8.031882187038526,Low,74.0,43.0,2025-10-05T14:47:54.153600
35.641913191919194,45.33188233333333,0.023650721423903967,2.365072142390397,Low,74.0,44.0,2025-10-05T14:47:54.153600
35.641913191919194,45.33588345454545,0.01740969636550769,1.740969636550769,Low,74.0,45.0,2025-10-05T14:47:54.153600
35.641913191919194,45.33988457575757,0.04093964975277636,4.093964975277635,Low,74.0,46.0,2025-10-05T14:47:54.153600
35.641913191919194,45.3438856969697,0.0695697461473084,6.95697461473084,Low,74.0,47.0,2025-10-05T14:47:54.153600
35.641913191919194,45.34788681818182,0.09804082369346108,9.804082369346109,Low,74.0,48.0,2025-10-05T14:47:54.153600
35.641913191919194,45.35188793939394,0.12254768266548262,12.254768266548261,Low,74.0,49.0,2025-10-05T14:47:54.153600
35.641913191919194,45.35588906060606,0.04562043977962391,4.562043977962391,Low,74.0,50.0,2025-10-05T14:47:54.153600
35.641913191919194,45.35989018181818,0.12544126953566012,12.544126953566012,Low,74.0,51.0,2025-10-05T14:47:54.154602
35.641913191919194,45.3638913030303,0.1044573487788729,10.44573487788729,Low,74.0,52.0,2025-10-05T14:47:54.154602
35.641913191919194,45.36789242424243,0.09747466712164798,9.747466712164798,Low,74.0,53.0,2025-10-05T14:47:54.154602
35.641913191919194,45.37189354545455,0.1481265361273035,14.812653612730351,Low,74.0,54.0,2025-10-05T14:47:54.154602
35.641913191919194,45.37589466666667,0.09491715495044102,9.491715495044103,Low,74.0,55.0,2025-10-05T14:47:54.154602
35.641913191919194,45.37989578787879,0.13548901597921675,13.548901597921676,Low,74.0,56.0,2025-10-05T14:47:54.154602
35.641913191919194,45.38389690909091,0.06442575760107674,6.442575760107674,Low,74.0,57.0,2025-10-05T14:47:54.154602
35.641913191919194,45.38789803030303,0.29341873168851,29.341873168851002,Moderate,74.0,58.0,2025-10-05T14:47:54.154602
35.641913191919194,45.391899151515155,0.33243106460455274,33.24310646045527,Moderate,74.0,59.0,2025-10-05T14:47:54.154602
35.641913191919194,45.395900272727275,0.1736339847373118,17.363398473731177,Low,74.0,60.0,2025-10-05T14:47:54.154602
35.641913191919194,45.399901393939395,0.2821049369226337,28.210493692263373,Moderate,74.0,61.0,2025-10-05T14:47:54.154602
35.641913191919194,45.403902515151515,0.38625296491738037,38.625296491738034,Moderate,74.0,62.0,2025-10-05T14:47:54.154602
35.641913191919194,45.407903636363635,0.2699739948212168,26.997399482121683,Moderate,74.0,63.0,2025-10-05T14:47:54.154602
35.641913191919194,45.411904757575755,0.3205988749399817,32.05988749399817,Moderate,74.0,64.0,2025-10-05T14:47:54.154602
35.641913191919194,45.41590587878788,0.15538235511613488,15.538235511613488,Low,74.0,65.0,2025-10-05T14:47:54.154602
35.641913191919194,45.419907,0.17101078297078548,17.101078297078548,Low,74.0,66.0,2025-10-05T14:47:54.154602
35.641913191919194,45.42390812121212,0.30240513583484063,30.240513583484063,Moderate,74.0,67.0,2025-10-05T14:47:54.154602
35.641913191919194,45.42790924242424,0.30780346944793613,30.780346944793614,Moderate,74.0,68.0,2025-10-05T14:47:54.154602
35.641913191919194,45.43191036363636,0.1687840569700832,16.87840569700832,Low,74.0,69.0,2025-10-05T14:47:54.154602
35.641913191919194,45.43591148484848,0.38040296702466525,38.04029670246653,Moderate,74.0,70.0,2025-10-05T14:47:54.155748
35.641913191919194,45.4399126060606,0.2284778557485765,22.847785574857653,Moderate,74.0,71.0,2025-10-05T14:47:54.155748
35.641913191919194,45.44391372727273,0.2319024396331392,23.190243963313918,Moderate,74.0,72.0,2025-10-05T14:47:54.155748
35.641913191919194,45.44791484848485,0.23152937274968552,23.15293727496855,Moderate,74.0,73.0,2025-10-05T14:47:54.155748
35.641913191919194,45.45191596969697,0.1538527229086681,15.38527229086681,Low,74.0,74.0,2025-10-05T14:47:54.155748
35.641913191919194,45.45591709090909,0.3248374261091737,32.48374261091737,Moderate,74.0,75.0,2025-10-05T14:47:54.155748
35.641913191919194,45.45991821212121,0.38001446188719956,38.00144618871995,Moderate,74.0,76.0,2025-10-05T14:47:54.155748
35.641913191919194,45.46391933333333,0.3369622803905604,33.696228039056045,Moderate,74.0,77.0,2025-10-05T14:47:54.155748
35.641913191919194,45.46792045454546,0.3823784766396391,38.23784766396391,Moderate,74.0,78.0,2025-10-05T14:47:54.155748
35.641913191919194,45.47192157575758,0.3110442975430008,31.104429754300078,Moderate,74.0,79.0,2025-10-05T14:47:54.155748
35.641913191919194,45.4759226969697,0.21532955419082414,21.532955419082413,Moderate,74.0,80.0,2025-10-05T14:47:54.156818
35.641913191919194,45.47992381818182,0.18924183356298802,18.9241833562988,Low,74.0,81.0,2025-10-05T14:47:54.156818
35.641913191919194,45.48392493939394,0.15004956345566378,15.004956345566377,Low,74.0,82.0,2025-10-05T14:47:54.156818
35.641913191919194,45.48792606060606,0.06103263437730142,6.103263437730142,Low,74.0,83.0,2025-10-05T14:47:54.156818
35.641913191919194,45.491927181818184,0.0574648604898661,5.746486048986609,Low,74.0,84.0,2025-10-05T14:47:54.156818
35.641913191919194,45.495928303030304,0.0652937784319731,6.52937784319731,Low,74.0,85.0,2025-10-05T14:47:54.156818
35.641913191919194,45.499929424242424,0.1208680061986422,12.08680061986422,Low,74.0,86.0,2025-10-05T14:47:54.156818
35.641913191919194,45.503930545454544,0.0634660360585405,6.34660360585405,Low,74.0,87.0,2025-10-05T14:47:54.156818
35.641913191919194,45.507931666666664,0.10428531681386824,10.428531681386824,Low,74.0,88.0,2025-10-05T14:47:54.156818
35.641913191919194,45.511932787878784,0.1311103156319453,13.11103156319453,Low,74.0,89.0,2025-10-05T14:47:54.156818
35.641913191919194,45.51593390909091,0.08888210454362562,8.888210454362563,Low,74.0,90.0,2025-10-05T14:47:54.156818
35.641913191919194,45.51993503030303,0.1674706407290215,16.747064072902152,Low,74.0,91.0,2025-10-05T14:47:54.156818
35.641913191919194,45.52393615151515,0.12706202405875242,12.706202405875242,Low,74.0,92.0,2025-10-05T14:47:54.157930
35.641913191919194,45.52793727272727,0.09085702509132479,9.08570250913248,Low,74.0,93.0,2025-10-05T14:47:54.157930
35.641913191919194,45.53193839393939,0.05592101451607763,5.592101451607763,Low,74.0,94.0,2025-10-05T14:47:54.157930
35.641913191919194,45.53593951515151,0.025730368427549014,2.5730368427549015,Low,74.0,95.0,2025-10-05T14:47:54.157930
35.641913191919194,45.53994063636364,0.19251260818725677,19.251260818725676,Low,74.0,96.0,2025-10-05T14:47:54.157930
35.641913191919194,45.54394175757576,0.036798798843465395,3.6798798843465397,Low,74.0,97.0,2025-10-05T14:47:54.157930
35.641913191919194,45.54794287878788,0.03187145119783363,3.1871451197833633,Low,74.0,98.0,2025-10-05T14:47:54.157930
35.641913191919194,45.551944,0.0955028693019494,9.55028693019494,Low,74.0,99.0,2025-10-05T14:47:54.157930
35.644814424242426,45.155833,0.12753720966347126,12.753720966347126,Low,75.0,0.0,2025-10-05T14:47:54.157930
35.644814424242426,45.15983412121212,0.021757667627055378,2.1757667627055377,Low,75.0,1.0,2025-10-05T14:47:54.157930
35.644814424242426,45.16383524242424,0.051199307458632354,5.119930745863235,Low,75.0,2.0,2025-10-05T14:47:54.158959
35.644814424242426,45.16783636363636,0.10244632504473722,10.244632504473723,Low,75.0,3.0,2025-10-05T14:47:54.158959
35.644814424242426,45.17183748484849,0.07586219440149267,7.586219440149266,Low,75.0,4.0,2025-10-05T14:47:54.158959
35.644814424242426,45.17583860606061,0.16561487335712885,16.561487335712886,Low,75.0,5.0,2025-10-05T14:47:54.158959
35.644814424242426,45.17983972727273,0.177243762636903,17.7243762636903,Low,75.0,6.0,2025-10-05T14:47:54.158959
35.644814424242426,45.18384084848485,0.010468354187257934,1.0468354187257933,Low,75.0,7.0,2025-10-05T14:47:54.158959
35.644814424242426,45.18784196969697,0.12433075274732149,12.433075274732149,Low,75.0,8.0,2025-10-05T14:47:54.158959
35.644814424242426,45.19184309090909,0.11364799558972108,11.364799558972107,Low,75.0,9.0,2025-10-05T14:47:54.158959
35.644814424242426,45.195844212121216,0.02213697245670576,2.213697245670576,Low,75.0,10.0,2025-10-05T14:47:54.158959
35.644814424242426,45.199845333333336,0.11052802957754214,11.052802957754214,Low,75.0,11.0,2025-10-05T14:47:54.158959
35.644814424242426,45.203846454545456,0.11346538944968623,11.346538944968623,Low,75.0,12.0,2025-10-05T14:47:54.159954
35.644814424242426,45.207847575757576,0.1826758739311438,18.26758739311438,Low,75.0,13.0,2025-10-05T14:47:54.159954
35.644814424242426,45.211848696969696,0.06073747201017348,6.073747201017348,Low,75.0,14.0,2025-10-05T14:47:54.159954
35.644814424242426,45.215849818181816,0.09892378769357382,9.892378769357382,Low,75.0,15.0,2025-10-05T14:47:54.159954
35.644814424242426,45.21985093939394,0.1295344640331843,12.95344640331843,Low,75.0,16.0,2025-10-05T14:47:54.159954
35.644814424242426,45.22385206060606,0.063662754872215,6.3662754872214995,Low,75.0,17.0,2025-10-05T14:47:54.159954
35.644814424242426,45.22785318181818,0.15507254431880768,15.507254431880767,Low,75.0,18.0,2025-10-05T14:47:54.159954
35.644814424242426,45.2318543030303,0.03070837343954609,3.0708373439546093,Low,75.0,19.0,2025-10-05T14:47:54.159954
35.644814424242426,45.23585542424242,0.032280663377953836,3.2280663377953838,Low,75.0,20.0,2025-10-05T14:47:54.159954
35.644814424242426,45.23985654545454,0.10421501124768173,10.421501124768174,Low,75.0,21.0,2025-10-05T14:47:54.159954
35.644814424242426,45.24385766666667,0.005814728322704555,0.5814728322704554,Low,75.0,22.0,2025-10-05T14:47:54.159954
35.644814424242426,45.24785878787879,0.19593351610764004,19.593351610764003,Low,75.0,23.0,2025-10-05T14:47:54.159954
35.644814424242426,45.25185990909091,0.06644964956615751,6.644964956615751,Low,75.0,24.0,2025-10-05T14:47:54.159954
35.644814424242426,45.25586103030303,0.025457580079242995,2.5457580079242996,Low,75.0,25.0,2025-10-05T14:47:54.159954
35.644814424242426,45.25986215151515,0.14596830621268433,14.596830621268433,Low,75.0,26.0,2025-10-05T14:47:54.160959
35.644814424242426,45.26386327272727,0.014619356871358069,1.461935687135807,Low,75.0,27.0,2025-10-05T14:47:54.160959
35.644814424242426,45.2678643939394,0.004244855102653134,0.4244855102653134,Low,75.0,28.0,2025-10-05T14:47:54.160959
35.644814424242426,45.27186551515152,0.12111313002739121,12.111313002739122,Low,75.0,29.0,2025-10-05T14:47:54.160959
35.644814424242426,45.27586663636364,0.19605413889613427,19.605413889613427,Low,75.0,30.0,2025-10-05T14:47:54.160959
35.644814424242426,45.27986775757576,0.09249538864073455,9.249538864073454,Low,75.0,31.0,2025-10-05T14:47:54.160959
35.644814424242426,45.28386887878788,0.18716643884744671,18.71664388474467,Low,75.0,32.0,2025-10-05T14:47:54.160959
35.644814424242426,45.28787,0.14819635516930013,14.819635516930013,Low,75.0,33.0,2025-10-05T14:47:54.160959
35.644814424242426,45.29187112121212,0.1918983493810654,19.18983493810654,Low,75.0,34.0,2025-10-05T14:47:54.160959
35.644814424242426,45.295872242424245,0.04028175674071171,4.0281756740711705,Low,75.0,35.0,2025-10-05T14:47:54.160959
35.644814424242426,45.299873363636365,0.07481476797861884,7.481476797861884,Low,75.0,36.0,2025-10-05T14:47:54.161962
35.644814424242426,45.303874484848485,0.09901429877594879,9.901429877594879,Low,75.0,37.0,2025-10-05T14:47:54.161962
35.644814424242426,45.307875606060605,0.07171169895975398,7.171169895975398,Low,75.0,38.0,2025-10-05T14:47:54.161962
35.644814424242426,45.311876727272725,0.07538999945265086,7.538999945265086,Low,75.0,39.0,2025-10-05T14:47:54.161962
35.644814424242426,45.315877848484845,0.06357332427179326,6.357332427179325,Low,75.0,40.0,2025-10-05T14:47:54.161962
35.644814424242426,45.31987896969697,0.10087090294517496,10.087090294517497,Low,75.0,41.0,2025-10-05T14:47:54.161962
35.644814424242426,45.32388009090909,0.17744800816944759,17.744800816944757,Low,75.0,42.0,2025-10-05T14:47:54.162955
35.644814424242426,45.32788121212121,0.06088103432920544,6.088103432920544,Low,75.0,43.0,2025-10-05T14:47:54.162955
35.644814424242426,45.33188233333333,0.04611795075818921,4.611795075818921,Low,75.0,44.0,2025-10-05T14:47:54.162955
35.644814424242426,45.33588345454545,0.010904543581382332,1.090454358138233,Low,75.0,45.0,2025-10-05T14:47:54.162955
35.644814424242426,45.33988457575757,0.01124927290631268,1.124927290631268,Low,75.0,46.0,2025-10-05T14:47:54.162955
35.644814424242426,45.3438856969697,0.09784628787785257,9.784628787785257,Low,75.0,47.0,2025-10-05T14:47:54.162955
35.644814424242426,45.34788681818182,0.15890314442035247,15.890314442035248,Low,75.0,48.0,2025-10-05T14:47:54.162955
35.644814424242426,45.35188793939394,0.10166601239308959,10.166601239308958,Low,75.0,49.0,2025-10-05T14:47:54.162955
35.644814424242426,45.35588906060606,0.12459987658360144,12.459987658360145,Low,75.0,50.0,2025-10-05T14:47:54.162955
35.644814424242426,45.35989018181818,0.05273727312753027,5.273727312753027,Low,75.0,51.0,2025-10-05T14:47:54.164421
