date,lat,lon,air_temperature_2m,land_surface_temperature,heat_island_intensity
2024-06-27,35.7036,45.4872,36.91,44.37,7.45
2024-06-27,35.7036,45.4967,36.93,44.35,7.42
2024-06-27,35.7036,45.5062,39.11,46.48,7.37
2024-06-27,35.7036,45.5156,41.9,49.23,7.33
2024-06-27,35.7036,45.5251,41.01,48.29,7.28
2024-06-27,35.7036,45.5346,37.99,45.21,7.22
2024-06-27,35.7036,45.5441,39.24,46.41,7.17
2024-06-27,35.7036,45.5536,38.21,45.32,7.11
2024-06-27,35.7036,45.5631,41.23,48.28,7.04
2024-06-27,35.7036,45.5726,40.39,47.37,6.98
2024-06-27,35.7036,45.5821,41.31,48.22,6.91
2024-06-27,35.7036,45.5915,39.95,46.79,6.84
2024-06-27,35.7036,45.601,37.68,44.44,6.77
2024-06-27,35.7036,45.6105,38.75,45.45,6.69
2024-06-27,35.7036,45.62,35.58,42.2,6.62
2024-06-27,35.7118,45.25,41.69,48.33,6.65
2024-06-27,35.7118,45.2595,38.86,45.58,6.72
2024-06-27,35.7118,45.269,38.75,45.54,6.79
2024-06-27,35.7118,45.2785,41.24,48.1,6.86
2024-06-27,35.7118,45.2879,40.2,47.13,6.92
2024-06-27,35.7118,45.2974,36.59,43.57,6.98
2024-06-27,35.7118,45.3069,39.92,46.97,7.05
2024-06-27,35.7118,45.3164,40.17,47.27,7.1
2024-06-27,35.7118,45.3259,36.69,43.84,7.16
2024-06-27,35.7118,45.3354,39.64,46.85,7.21
2024-06-27,35.7118,45.3449,39.98,47.24,7.26
2024-06-27,35.7118,45.3544,38.21,45.52,7.3
2024-06-27,35.7118,45.3638,37.93,45.28,7.34
2024-06-27,35.7118,45.3733,41.49,48.87,7.38
2024-06-27,35.7118,45.3828,42.9,50.32,7.41
2024-06-27,35.7118,45.3923,41.66,49.1,7.44
2024-06-27,35.7118,45.4018,43.81,51.26,7.46
2024-06-27,35.7118,45.4113,41.08,48.55,7.47
2024-06-27,35.7118,45.4208,42.33,49.81,7.48
2024-06-27,35.7118,45.4303,38.13,45.62,7.48
2024-06-27,35.7118,45.4397,37.27,44.75,7.48
2024-06-27,35.7118,45.4492,41.79,49.26,7.47
2024-06-27,35.7118,45.4587,39.16,46.61,7.46
2024-06-27,35.7118,45.4682,39.34,46.77,7.43
2024-06-27,35.7118,45.4777,38.14,45.54,7.41
2024-06-27,35.7118,45.4872,40.63,48.01,7.38
2024-06-27,35.7118,45.4967,41.6,48.94,7.34
2024-06-27,35.7118,45.5062,40.75,48.05,7.3
2024-06-27,35.7118,45.5156,40.25,47.51,7.26
2024-06-27,35.7118,45.5251,40.57,47.78,7.21
2024-06-27,35.7118,45.5346,38.93,46.08,7.16
2024-06-27,35.7118,45.5441,36.19,43.29,7.1
2024-06-27,35.7118,45.5536,37.92,44.97,7.04
2024-06-27,35.7118,45.5631,39.7,46.68,6.98
2024-06-27,35.7118,45.5726,41.61,48.53,6.92
2024-06-27,35.7118,45.5821,39.27,46.12,6.85
2024-06-27,35.7118,45.5915,41.45,48.23,6.78
2024-06-27,35.7118,45.601,43.29,50.01,6.71
2024-06-27,35.7118,45.6105,39.19,45.83,6.64
2024-06-27,35.7118,45.62,40.13,46.69,6.57
2024-06-27,35.72,45.25,41.2,47.79,6.59
2024-06-27,35.72,45.2595,38.32,44.98,6.66
2024-06-27,35.72,45.269,36.98,43.71,6.73
2024-06-27,35.72,45.2785,40.63,47.43,6.8
2024-06-27,35.72,45.2879,39.5,46.36,6.86
2024-06-27,35.72,45.2974,40.19,47.12,6.92
2024-06-27,35.72,45.3069,38.55,45.53,6.98
2024-06-27,35.72,45.3164,39.51,46.55,7.04
2024-06-27,35.72,45.3259,41.31,48.4,7.09
2024-06-27,35.72,45.3354,42.13,49.27,7.14
2024-06-27,35.72,45.3449,40.71,47.9,7.19
2024-06-27,35.72,45.3544,37.7,44.93,7.23
2024-06-27,35.72,45.3638,39.86,47.13,7.27
2024-06-27,35.72,45.3733,40.82,48.12,7.3
2024-06-27,35.72,45.3828,42.16,49.49,7.33
2024-06-27,35.72,45.3923,39.31,46.67,7.36
2024-06-27,35.72,45.4018,40.08,47.46,7.38
2024-06-27,35.72,45.4113,37.3,44.69,7.39
2024-06-27,35.72,45.4208,41.83,49.23,7.4
2024-06-27,35.72,45.4303,39.24,46.64,7.4
2024-06-27,35.72,45.4397,37.71,45.11,7.4
2024-06-27,35.72,45.4492,37.36,44.75,7.39
2024-06-27,35.72,45.4587,42.8,50.18,7.37
2024-06-27,35.72,45.4682,42.37,49.73,7.36
2024-06-27,35.72,45.4777,38.45,45.78,7.33
2024-06-27,35.72,45.4872,40.54,47.84,7.3
2024-06-27,35.72,45.4967,40.76,48.03,7.27
2024-06-27,35.72,45.5062,38.83,46.06,7.23
2024-06-27,35.72,45.5156,42.65,49.84,7.19
2024-06-27,35.72,45.5251,40.62,47.76,7.14
2024-06-27,35.72,45.5346,34.63,41.71,7.09
2024-06-27,35.72,45.5441,34.99,42.02,7.03
2024-06-27,35.72,45.5536,43.29,50.26,6.98
2024-06-27,35.72,45.5631,41.69,48.61,6.92
2024-06-27,35.72,45.5726,39.7,46.55,6.86
2024-06-27,35.72,45.5821,39.06,45.85,6.79
2024-06-27,35.72,45.5915,40.78,47.5,6.73
2024-06-27,35.72,45.601,40.54,47.2,6.66
2024-06-27,35.72,45.6105,38.39,44.98,6.59
2024-06-27,35.72,45.62,38.7,45.22,6.52
2024-06-28,35.4,45.25,38.55,45.14,6.59
2024-06-28,35.4,45.2595,39.86,46.53,6.66
2024-06-28,35.4,45.269,41.75,48.48,6.73
2024-06-28,35.4,45.2785,39.79,46.59,6.8
2024-06-28,35.4,45.2879,40.09,46.95,6.86
2024-06-28,35.4,45.2974,40.62,47.55,6.92
2024-06-28,35.4,45.3069,37.96,44.94,6.98
2024-06-28,35.4,45.3164,37.79,44.83,7.04
2024-06-28,35.4,45.3259,40.19,47.28,7.09
2024-06-28,35.4,45.3354,39.49,46.63,7.14
2024-06-28,35.4,45.3449,39.6,46.79,7.19
2024-06-28,35.4,45.3544,43.61,50.84,7.23
2024-06-28,35.4,45.3638,38.95,46.22,7.27
2024-06-28,35.4,45.3733,41.99,49.29,7.3
2024-06-28,35.4,45.3828,44.87,52.2,7.33
2024-06-28,35.4,45.3923,39.72,47.08,7.36
2024-06-28,35.4,45.4018,43.89,51.26,7.38
2024-06-28,35.4,45.4113,38.45,45.83,7.39
2024-06-28,35.4,45.4208,42.57,49.97,7.4
2024-06-28,35.4,45.4303,43.13,50.53,7.4
2024-06-28,35.4,45.4397,37.44,44.83,7.4
2024-06-28,35.4,45.4492,41.47,48.86,7.39
2024-06-28,35.4,45.4587,39.17,46.54,7.37
2024-06-28,35.4,45.4682,40.9,48.26,7.36
2024-06-28,35.4,45.4777,37.31,44.64,7.33
2024-06-28,35.4,45.4872,38.24,45.54,7.3
2024-06-28,35.4,45.4967,40.26,47.53,7.27
2024-06-28,35.4,45.5062,39.2,46.43,7.23
2024-06-28,35.4,45.5156,37.38,44.57,7.19
2024-06-28,35.4,45.5251,40.88,48.01,7.14
2024-06-28,35.4,45.5346,35.3,42.38,7.09
2024-06-28,35.4,45.5441,40.57,47.6,7.03
2024-06-28,35.4,45.5536,39.64,46.61,6.98
2024-06-28,35.4,45.5631,36.31,43.23,6.92
2024-06-28,35.4,45.5726,37.38,44.24,6.86
2024-06-28,35.4,45.5821,38.64,45.43,6.79
2024-06-28,35.4,45.5915,36.53,43.26,6.73
2024-06-28,35.4,45.601,39.35,46.01,6.66
2024-06-28,35.4,45.6105,37.34,43.93,6.59
2024-06-28,35.4,45.62,37.47,43.99,6.52
2024-06-28,35.4082,45.25,40.6,47.24,6.65
2024-06-28,35.4082,45.2595,34.77,41.49,6.72
2024-06-28,35.4082,45.269,41.82,48.6,6.79
2024-06-28,35.4082,45.2785,39.76,46.62,6.86
2024-06-28,35.4082,45.2879,39.59,46.51,6.92
2024-06-28,35.4082,45.2974,40.29,47.27,6.98
2024-06-28,35.4082,45.3069,38.51,45.56,7.05
2024-06-28,35.4082,45.3164,39.79,46.9,7.1
2024-06-28,35.4082,45.3259,39.28,46.44,7.16
2024-06-28,35.4082,45.3354,42.19,49.41,7.21
2024-06-28,35.4082,45.3449,39.3,46.56,7.26
2024-06-28,35.4082,45.3544,37.31,44.62,7.3
2024-06-28,35.4082,45.3638,39.38,46.73,7.34
2024-06-28,35.4082,45.3733,41.66,49.04,7.38
2024-06-28,35.4082,45.3828,37.48,44.89,7.41
2024-06-28,35.4082,45.3923,37.16,44.59,7.44
2024-06-28,35.4082,45.4018,38.27,45.72,7.46
2024-06-28,35.4082,45.4113,42.39,49.86,7.47
2024-06-28,35.4082,45.4208,41.59,49.07,7.48
2024-06-28,35.4082,45.4303,41.75,49.23,7.48
2024-06-28,35.4082,45.4397,42.84,50.31,7.48
2024-06-28,35.4082,45.4492,38.98,46.45,7.47
2024-06-28,35.4082,45.4587,38.65,46.1,7.46
2024-06-28,35.4082,45.4682,41.15,48.59,7.43
2024-06-28,35.4082,45.4777,38.86,46.27,7.41
2024-06-28,35.4082,45.4872,38.32,45.7,7.38
2024-06-28,35.4082,45.4967,37.25,44.59,7.34
2024-06-28,35.4082,45.5062,41.19,48.49,7.3
2024-06-28,35.4082,45.5156,39.39,46.65,7.26
2024-06-28,35.4082,45.5251,36.95,44.16,7.21
2024-06-28,35.4082,45.5346,40.26,47.41,7.16
2024-06-28,35.4082,45.5441,38.23,45.33,7.1
2024-06-28,35.4082,45.5536,39.69,46.73,7.04
2024-06-28,35.4082,45.5631,36.73,43.71,6.98
2024-06-28,35.4082,45.5726,37.72,44.64,6.92
2024-06-28,35.4082,45.5821,37.26,44.11,6.85
2024-06-28,35.4082,45.5915,35.53,42.32,6.78
2024-06-28,35.4082,45.601,42.41,49.12,6.71
2024-06-28,35.4082,45.6105,40.26,46.9,6.64
2024-06-28,35.4082,45.62,43.47,50.04,6.57
2024-06-28,35.4164,45.25,38.2,44.9,6.7
2024-06-28,35.4164,45.2595,37.47,44.24,6.77
2024-06-28,35.4164,45.269,37.77,44.61,6.84
2024-06-28,35.4164,45.2785,40.28,47.19,6.91
2024-06-28,35.4164,45.2879,38.21,45.19,6.98
2024-06-28,35.4164,45.2974,42.7,49.75,7.05
2024-06-28,35.4164,45.3069,37.36,44.47,7.11
2024-06-28,35.4164,45.3164,37.07,44.24,7.17
2024-06-28,35.4164,45.3259,38.38,45.61,7.23
2024-06-28,35.4164,45.3354,37.95,45.23,7.28
2024-06-28,35.4164,45.3449,38.82,46.15,7.33
2024-06-28,35.4164,45.3544,42.06,49.44,7.38
2024-06-28,35.4164,45.3638,38.27,45.69,7.42
2024-06-28,35.4164,45.3733,41.97,49.43,7.46
2024-06-28,35.4164,45.3828,41.06,48.55,7.49
2024-06-28,35.4164,45.3923,38.93,46.44,7.52
2024-06-28,35.4164,45.4018,40.41,47.95,7.54
2024-06-28,35.4164,45.4113,41.88,49.44,7.55
2024-06-28,35.4164,45.4208,36.63,44.2,7.56
2024-06-28,35.4164,45.4303,39.53,47.09,7.56
2024-06-28,35.4164,45.4397,41.79,49.35,7.56
2024-06-28,35.4164,45.4492,38.02,45.57,7.55
2024-06-28,35.4164,45.4587,37.68,45.22,7.54
2024-06-28,35.4164,45.4682,39.69,47.2,7.51
2024-06-28,35.4164,45.4777,39.43,46.91,7.49
2024-06-28,35.4164,45.4872,41.34,48.8,7.45
2024-06-28,35.4164,45.4967,35.78,43.2,7.42
2024-06-28,35.4164,45.5062,40.51,47.88,7.37
2024-06-28,35.4164,45.5156,39.57,46.9,7.33
2024-06-28,35.4164,45.5251,41.59,48.87,7.28
2024-06-28,35.4164,45.5346,41.78,49.01,7.22
2024-06-28,35.4164,45.5441,42.21,49.38,7.17
2024-06-28,35.4164,45.5536,36.97,44.07,7.11
2024-06-28,35.4164,45.5631,39.06,46.11,7.04
2024-06-28,35.4164,45.5726,39.26,46.24,6.98
2024-06-28,35.4164,45.5821,38.65,45.56,6.91
2024-06-28,35.4164,45.5915,37.59,44.43,6.84
2024-06-28,35.4164,45.601,36.15,42.92,6.77
2024-06-28,35.4164,45.6105,38.96,45.65,6.69
2024-06-28,35.4164,45.62,37.31,43.93,6.62
2024-06-28,35.4246,45.25,39.85,46.6,6.75
2024-06-28,35.4246,45.2595,39.09,45.92,6.82
2024-06-28,35.4246,45.269,41.95,48.85,6.9
2024-06-28,35.4246,45.2785,39.64,46.61,6.97
2024-06-28,35.4246,45.2879,40.33,47.37,7.04
2024-06-28,35.4246,45.2974,38.05,45.16,7.11
2024-06-28,35.4246,45.3069,40.97,48.14,7.17
2024-06-28,35.4246,45.3164,37.81,45.04,7.23
2024-06-28,35.4246,45.3259,43.61,50.9,7.29
2024-06-28,35.4246,45.3354,36.01,43.36,7.35
2024-06-28,35.4246,45.3449,41.64,49.04,7.4
2024-06-28,35.4246,45.3544,37.5,44.95,7.45
2024-06-28,35.4246,45.3638,41.62,49.11,7.49
2024-06-28,35.4246,45.3733,39.48,47.01,7.53
2024-06-28,35.4246,45.3828,39.21,46.78,7.57
2024-06-28,35.4246,45.3923,38.56,46.16,7.59
2024-06-28,35.4246,45.4018,39.77,47.38,7.62
2024-06-28,35.4246,45.4113,38.47,46.11,7.63
2024-06-28,35.4246,45.4208,41.16,48.8,7.64
2024-06-28,35.4246,45.4303,43.04,50.69,7.65
2024-06-28,35.4246,45.4397,39.21,46.85,7.64
2024-06-28,35.4246,45.4492,37.23,44.86,7.63
2024-06-28,35.4246,45.4587,41.44,49.05,7.62
2024-06-28,35.4246,45.4682,38.6,46.19,7.59
2024-06-28,35.4246,45.4777,42.35,49.92,7.56
2024-06-28,35.4246,45.4872,38.3,45.83,7.53
2024-06-28,35.4246,45.4967,39.44,46.93,7.49
2024-06-28,35.4246,45.5062,41.1,48.55,7.45
2024-06-28,35.4246,45.5156,40.24,47.64,7.4
2024-06-28,35.4246,45.5251,40.0,47.35,7.35
2024-06-28,35.4246,45.5346,38.22,45.51,7.29
2024-06-28,35.4246,45.5441,39.99,47.22,7.23
2024-06-28,35.4246,45.5536,42.19,49.36,7.17
2024-06-28,35.4246,45.5631,42.21,49.31,7.1
2024-06-28,35.4246,45.5726,39.64,46.68,7.03
2024-06-28,35.4246,45.5821,41.14,48.11,6.96
2024-06-28,35.4246,45.5915,38.59,45.48,6.89
2024-06-28,35.4246,45.601,41.42,48.24,6.82
2024-06-28,35.4246,45.6105,38.69,45.44,6.74
2024-06-28,35.4246,45.62,37.7,44.37,6.67
2024-06-28,35.4328,45.25,38.19,44.98,6.8
2024-06-28,35.4328,45.2595,36.99,43.87,6.87
2024-06-28,35.4328,45.269,37.37,44.32,6.95
2024-06-28,35.4328,45.2785,41.37,48.4,7.02
2024-06-28,35.4328,45.2879,39.64,46.73,7.09
2024-06-28,35.4328,45.2974,36.97,44.13,7.16
2024-06-28,35.4328,45.3069,38.48,45.71,7.23
2024-06-28,35.4328,45.3164,43.34,50.63,7.29
2024-06-28,35.4328,45.3259,38.22,45.57,7.36
2024-06-28,35.4328,45.3354,43.35,50.76,7.41
2024-06-28,35.4328,45.3449,38.26,45.73,7.47
2024-06-28,35.4328,45.3544,39.65,47.17,7.52
2024-06-28,35.4328,45.3638,39.07,46.64,7.57
2024-06-28,35.4328,45.3733,36.31,43.92,7.61
2024-06-28,35.4328,45.3828,40.51,48.15,7.64
2024-06-28,35.4328,45.3923,38.95,46.63,7.67
2024-06-28,35.4328,45.4018,39.49,47.19,7.7
2024-06-28,35.4328,45.4113,40.23,47.95,7.71
2024-06-28,35.4328,45.4208,37.63,45.35,7.72
2024-06-28,35.4328,45.4303,42.67,50.4,7.73
2024-06-28,35.4328,45.4397,39.41,47.13,7.72
2024-06-28,35.4328,45.4492,37.68,45.4,7.71
2024-06-28,35.4328,45.4587,37.66,45.36,7.7
2024-06-28,35.4328,45.4682,41.17,48.85,7.67
2024-06-28,35.4328,45.4777,40.6,48.24,7.64
2024-06-28,35.4328,45.4872,37.93,45.54,7.61
2024-06-28,35.4328,45.4967,35.55,43.12,7.56
2024-06-28,35.4328,45.5062,43.11,50.63,7.52
2024-06-28,35.4328,45.5156,39.48,46.95,7.47
2024-06-28,35.4328,45.5251,41.14,48.55,7.41
2024-06-28,35.4328,45.5346,42.41,49.76,7.35
2024-06-28,35.4328,45.5441,38.13,45.42,7.29
2024-06-28,35.4328,45.5536,39.44,46.67,7.23
2024-06-28,35.4328,45.5631,39.09,46.25,7.16
2024-06-28,35.4328,45.5726,41.86,48.95,7.09
2024-06-28,35.4328,45.5821,41.25,48.26,7.02
2024-06-28,35.4328,45.5915,37.64,44.58,6.94
2024-06-28,35.4328,45.601,39.54,46.41,6.87
2024-06-28,35.4328,45.6105,40.63,47.42,6.79
2024-06-28,35.4328,45.62,43.13,49.85,6.71
2024-06-28,35.441,45.25,38.95,45.79,6.84
2024-06-28,35.441,45.2595,41.62,48.54,6.92
2024-06-28,35.441,45.269,42.03,49.03,7.0
2024-06-28,35.441,45.2785,36.31,43.38,7.07
2024-06-28,35.441,45.2879,42.07,49.22,7.15
2024-06-28,35.441,45.2974,40.99,48.21,7.22
2024-06-28,35.441,45.3069,38.69,45.97,7.29
2024-06-28,35.441,45.3164,42.51,49.86,7.36
2024-06-28,35.441,45.3259,39.99,47.41,7.42
2024-06-28,35.441,45.3354,34.14,41.62,7.48
2024-06-28,35.441,45.3449,44.07,51.61,7.54
2024-06-28,35.441,45.3544,40.5,48.09,7.59
2024-06-28,35.441,45.3638,41.58,49.22,7.64
2024-06-28,35.441,45.3733,43.12,50.8,7.68
2024-06-28,35.441,45.3828,40.76,48.48,7.72
2024-06-28,35.441,45.3923,41.33,49.08,7.75
2024-06-28,35.441,45.4018,41.42,49.2,7.78
2024-06-28,35.441,45.4113,43.26,51.05,7.8
2024-06-28,35.441,45.4208,40.85,48.66,7.81
2024-06-28,35.441,45.4303,40.07,47.88,7.81
2024-06-28,35.441,45.4397,40.95,48.76,7.81
2024-06-28,35.441,45.4492,41.92,49.72,7.79
2024-06-28,35.441,45.4587,38.15,45.92,7.78
2024-06-28,35.441,45.4682,42.04,49.79,7.75
2024-06-28,35.441,45.4777,40.13,47.85,7.72
2024-06-28,35.441,45.4872,40.8,48.48,7.68
2024-06-28,35.441,45.4967,41.55,49.19,7.64
2024-06-28,35.441,45.5062,35.13,42.72,7.59
2024-06-28,35.441,45.5156,40.18,47.71,7.53
2024-06-28,35.441,45.5251,43.39,50.87,7.48
2024-06-28,35.441,45.5346,42.44,49.86,7.42
2024-06-28,35.441,45.5441,41.6,48.95,7.35
2024-06-28,35.441,45.5536,40.49,47.77,7.28
2024-06-28,35.441,45.5631,39.11,46.32,7.21
2024-06-28,35.441,45.5726,44.73,51.87,7.14
2024-06-28,35.441,45.5821,38.0,45.07,7.07
2024-06-28,35.441,45.5915,42.66,49.65,6.99
2024-06-28,35.441,45.601,41.66,48.58,6.92
2024-06-28,35.441,45.6105,39.41,46.25,6.84
2024-06-28,35.441,45.62,39.49,46.25,6.76
2024-06-28,35.4492,45.25,38.75,45.63,6.89
2024-06-28,35.4492,45.2595,39.6,46.57,6.97
2024-06-28,35.4492,45.269,39.58,46.63,7.05
2024-06-28,35.4492,45.2785,41.41,48.53,7.12
2024-06-28,35.4492,45.2879,37.86,45.06,7.2
2024-06-28,35.4492,45.2974,41.96,49.24,7.27
2024-06-28,35.4492,45.3069,41.76,49.11,7.34
2024-06-28,35.4492,45.3164,39.03,46.44,7.41
2024-06-28,35.4492,45.3259,39.27,46.75,7.48
2024-06-28,35.4492,45.3354,39.92,47.46,7.54
2024-06-28,35.4492,45.3449,39.16,46.76,7.6
2024-06-28,35.4492,45.3544,43.38,51.04,7.66
2024-06-28,35.4492,45.3638,42.13,49.84,7.71
2024-06-28,35.4492,45.3733,41.86,49.62,7.76
2024-06-28,35.4492,45.3828,42.61,50.41,7.8
2024-06-28,35.4492,45.3923,41.34,49.17,7.83
2024-06-28,35.4492,45.4018,39.56,47.42,7.86
2024-06-28,35.4492,45.4113,44.39,52.27,7.88
2024-06-28,35.4492,45.4208,38.18,46.06,7.89
2024-06-28,35.4492,45.4303,40.16,48.05,7.89
2024-06-28,35.4492,45.4397,37.22,45.11,7.89
2024-06-28,35.4492,45.4492,39.92,47.8,7.88
2024-06-28,35.4492,45.4587,39.85,47.71,7.86
2024-06-28,35.4492,45.4682,38.8,46.63,7.83
2024-06-28,35.4492,45.4777,39.44,47.24,7.79
2024-06-28,35.4492,45.4872,40.54,48.29,7.75
2024-06-28,35.4492,45.4967,43.77,51.48,7.71
2024-06-28,35.4492,45.5062,37.68,45.34,7.66
2024-06-28,35.4492,45.5156,40.42,48.02,7.6
2024-06-28,35.4492,45.5251,42.36,49.9,7.54
2024-06-28,35.4492,45.5346,38.51,45.99,7.48
2024-06-28,35.4492,45.5441,38.24,45.65,7.41
2024-06-28,35.4492,45.5536,39.64,46.98,7.34
2024-06-28,35.4492,45.5631,39.7,46.97,7.27
2024-06-28,35.4492,45.5726,39.65,46.84,7.19
2024-06-28,35.4492,45.5821,39.78,46.9,7.12
2024-06-28,35.4492,45.5915,37.24,44.28,7.04
2024-06-28,35.4492,45.601,37.45,44.41,6.96
2024-06-28,35.4492,45.6105,35.5,42.38,6.88
2024-06-28,35.4492,45.62,41.41,48.21,6.8
2024-06-28,35.4574,45.25,39.59,46.52,6.93
2024-06-28,35.4574,45.2595,40.82,47.83,7.01
2024-06-28,35.4574,45.269,34.03,41.12,7.09
2024-06-28,35.4574,45.2785,36.5,43.67,7.17
2024-06-28,35.4574,45.2879,41.33,48.58,7.25
2024-06-28,35.4574,45.2974,41.28,48.6,7.32
2024-06-28,35.4574,45.3069,41.32,48.72,7.4
2024-06-28,35.4574,45.3164,39.15,46.62,7.47
2024-06-28,35.4574,45.3259,45.18,52.72,7.54
2024-06-28,35.4574,45.3354,36.97,44.57,7.6
2024-06-28,35.4574,45.3449,39.47,47.14,7.67
2024-06-28,35.4574,45.3544,37.87,45.6,7.73
2024-06-28,35.4574,45.3638,40.82,48.6,7.78
2024-06-28,35.4574,45.3733,37.69,45.52,7.83
2024-06-28,35.4574,45.3828,38.62,46.49,7.87
2024-06-28,35.4574,45.3923,40.48,48.39,7.91
2024-06-28,35.4574,45.4018,37.16,45.09,7.94
2024-06-28,35.4574,45.4113,44.33,52.29,7.96
2024-06-28,35.4574,45.4208,41.3,49.27,7.97
2024-06-28,35.4574,45.4303,40.05,48.02,7.97
2024-06-28,35.4574,45.4397,39.91,47.87,7.97
2024-06-28,35.4574,45.4492,35.3,43.26,7.96
2024-06-28,35.4574,45.4587,39.17,47.11,7.93
2024-06-28,35.4574,45.4682,36.49,44.4,7.91
2024-06-28,35.4574,45.4777,43.05,50.91,7.87
2024-06-28,35.4574,45.4872,40.17,47.99,7.83
2024-06-28,35.4574,45.4967,38.79,46.56,7.78
2024-06-28,35.4574,45.5062,43.5,51.23,7.72
2024-06-28,35.4574,45.5156,38.81,46.47,7.66
2024-06-28,35.4574,45.5251,37.01,44.61,7.6
2024-06-28,35.4574,45.5346,36.28,43.82,7.53
2024-06-28,35.4574,45.5441,38.54,46.0,7.47
2024-06-28,35.4574,45.5536,40.17,47.56,7.39
2024-06-28,35.4574,45.5631,42.24,49.56,7.32
2024-06-28,35.4574,45.5726,39.92,47.16,7.24
2024-06-28,35.4574,45.5821,41.97,49.14,7.17
2024-06-28,35.4574,45.5915,39.19,46.27,7.09
2024-06-28,35.4574,45.601,38.36,45.37,7.01
2024-06-28,35.4574,45.6105,40.91,47.84,6.92
2024-06-28,35.4574,45.62,39.17,46.02,6.84
2024-06-28,35.4656,45.25,39.2,46.17,6.97
2024-06-28,35.4656,45.2595,40.34,47.39,7.05
2024-06-28,35.4656,45.269,38.54,45.67,7.13
2024-06-28,35.4656,45.2785,44.58,51.79,7.21
2024-06-28,35.4656,45.2879,35.78,43.08,7.29
2024-06-28,35.4656,45.2974,37.03,44.4,7.37
2024-06-28,35.4656,45.3069,40.62,48.07,7.45
2024-06-28,35.4656,45.3164,38.39,45.92,7.52
2024-06-28,35.4656,45.3259,35.37,42.97,7.59
2024-06-28,35.4656,45.3354,41.4,49.07,7.66
2024-06-28,35.4656,45.3449,41.0,48.73,7.73
2024-06-28,35.4656,45.3544,38.17,45.96,7.79
2024-06-28,35.4656,45.3638,42.53,50.37,7.85
2024-06-28,35.4656,45.3733,37.22,45.12,7.9
2024-06-28,35.4656,45.3828,42.07,50.01,7.95
2024-06-28,35.4656,45.3923,42.78,50.77,7.98
2024-06-28,35.4656,45.4018,42.3,50.32,8.02
2024-06-28,35.4656,45.4113,43.15,51.19,8.04
2024-06-28,35.4656,45.4208,40.43,48.48,8.05
2024-06-28,35.4656,45.4303,39.09,47.14,8.06
2024-06-28,35.4656,45.4397,40.54,48.6,8.05
2024-06-28,35.4656,45.4492,40.78,48.81,8.04
2024-06-28,35.4656,45.4587,41.25,49.27,8.01
2024-06-28,35.4656,45.4682,42.5,50.48,7.98
2024-06-28,35.4656,45.4777,42.58,50.52,7.94
2024-06-28,35.4656,45.4872,36.38,44.28,7.9
2024-06-28,35.4656,45.4967,39.41,47.25,7.84
2024-06-28,35.4656,45.5062,40.18,47.96,7.79
2024-06-28,35.4656,45.5156,37.04,44.76,7.73
2024-06-28,35.4656,45.5251,37.13,44.79,7.66
2024-06-28,35.4656,45.5346,42.79,50.38,7.59
2024-06-28,35.4656,45.5441,37.65,45.17,7.52
2024-06-28,35.4656,45.5536,39.56,47.0,7.45
2024-06-28,35.4656,45.5631,38.03,45.39,7.37
2024-06-28,35.4656,45.5726,44.69,51.98,7.29
2024-06-28,35.4656,45.5821,39.13,46.34,7.21
2024-06-28,35.4656,45.5915,40.14,47.27,7.13
2024-06-28,35.4656,45.601,40.95,47.99,7.05
2024-06-28,35.4656,45.6105,37.89,44.86,6.96
2024-06-28,35.4656,45.62,38.49,45.37,6.88
2024-06-28,35.4738,45.25,38.5,45.51,7.0
2024-06-28,35.4738,45.2595,43.22,50.31,7.09
2024-06-28,35.4738,45.269,40.24,47.42,7.17
2024-06-28,35.4738,45.2785,40.1,47.35,7.26
2024-06-28,35.4738,45.2879,34.43,41.77,7.34
2024-06-28,35.4738,45.2974,42.02,49.44,7.42
2024-06-28,35.4738,45.3069,42.09,49.59,7.5
2024-06-28,35.4738,45.3164,43.56,51.14,7.57
2024-06-28,35.4738,45.3259,36.5,44.15,7.65
2024-06-28,35.4738,45.3354,36.34,44.06,7.72
2024-06-28,35.4738,45.3449,41.98,49.77,7.79
2024-06-28,35.4738,45.3544,38.21,46.06,7.85
2024-06-28,35.4738,45.3638,40.64,48.56,7.91
2024-06-28,35.4738,45.3733,40.0,47.97,7.97
2024-06-28,35.4738,45.3828,41.45,49.47,8.02
2024-06-28,35.4738,45.3923,38.14,46.2,8.06
2024-06-28,35.4738,45.4018,41.38,49.47,8.09
2024-06-28,35.4738,45.4113,43.1,51.22,8.12
2024-06-28,35.4738,45.4208,40.36,48.49,8.13
2024-06-28,35.4738,45.4303,38.57,46.71,8.14
2024-06-28,35.4738,45.4397,38.7,46.83,8.13
2024-06-28,35.4738,45.4492,38.08,46.2,8.12
2024-06-28,35.4738,45.4587,40.32,48.41,8.09
2024-06-28,35.4738,45.4682,39.65,47.71,8.06
2024-06-28,35.4738,45.4777,41.81,49.83,8.02
2024-06-28,35.4738,45.4872,39.03,47.0,7.97
2024-06-28,35.4738,45.4967,39.45,47.36,7.91
2024-06-28,35.4738,45.5062,41.12,48.97,7.85
2024-06-28,35.4738,45.5156,41.08,48.87,7.79
2024-06-28,35.4738,45.5251,41.5,49.21,7.72
2024-06-28,35.4738,45.5346,38.01,45.65,7.64
2024-06-28,35.4738,45.5441,37.18,44.75,7.57
